id,_img_recruit,_img_recruit_back,_img_1,_img_1_back,_img_2,_img_2_back,_img_3,_img_3_back,_img_4,_img_4_back,_img_5,_img_5_back,type,subtype,size,slots,cost,orders,source,box,faction,platoon,img_recruit,img_recruit_back,img_1,img_1_back,img_2,img_2_back,img_3,img_3_back,img_4,img_4_back,img_5,img_5_back
HoN-v1-lord-lovat_s-commandos-cw-lord-lovats-commandos-knife-option,,,,,,,,,,,,,gear,1,1,N/A,15,0,HoN-v1,lord-lovat_s-commandos,CW,lord-lovats-commandos,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/knife-option.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/knife-option.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/knife-option.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/knife-option.png,,,,,,,,
HoN-v1-lord-lovat_s-commandos-cw-lord-lovats-commandos-sticky-bomb-option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,lord-lovat_s-commandos,CW,lord-lovats-commandos,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/sticky-bomb-option.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/sticky-bomb-option.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/sticky-bomb-option.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/sticky-bomb-option.png,,,,,,,,
HoN-v1-lord-lovat_s-commandos-cw-lord-lovats-commandos-recruitment-tile-lord-lovats-commandos_a,,,,,,,#REF!,#REF!,,,,,rc-plat,D1-D1-0-D2,N/A,D1-D1-0-D2,130,0,HoN-v1,lord-lovat_s-commandos,CW,lord-lovats-commandos,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/recruitment-tile-lord-lovats-commandos_a.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/recruitment-tile-lord-lovats-commandos_b.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/lovat_a.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/lovat_b.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/fire-team-01_a.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/fire-team-01_b.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/fire-team-02_a.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/fire-team-02_b.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/support-team_a.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/support-team_b.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/mortar-team_a.png,res/HoN-v1/lord-lovat_s-commandos/cw/lord-lovats-commandos/mortar-team_b.png
HoN-v1-army-box-cw-cw-rifle-platoon-option-bren-platoon_a,,,,,,,,,,,,,ft-inf,2,2,N/A,60,0,HoN-v1,army-box-cw,CW,rifle-platoon,res/HoN-v1/army-box-cw/cw/rifle-platoon/option-bren-platoon_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/option-bren-platoon_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/fire-team_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/fire-team_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/bren_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/bren_b.png,,,,
HoN-v1-army-box-cw-cw-rifle-platoon-option-piat-platoon_a,,,,,,,,,,,,,ft-inf,2,2,N/A,60,0,HoN-v1,army-box-cw,CW,rifle-platoon,res/HoN-v1/army-box-cw/cw/rifle-platoon/option-piat-platoon_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/option-piat-platoon_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/fire-team_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/fire-team_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/piat_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/piat_b.png,,,,
184930200134564876123E51217030AD1DF3A879AB79544DBF46E7A437B,,,,,,,,,,,,,ft-inf,2,2,N/A,65,0,HoN-V1,army-box-cw,CW,rifle-platoon,res/HoN-v1/army-box-cw/cw/rifle-platoon/option-support_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/option-support_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/piat_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/piat_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/bren_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/bren_b.png,,,,
HoN-v1-army-box-cw-cw-rifle-platoon-recruitment-tile-suffolk-regiment_a,,,,,,,,,,,,,rc-plat,M2*-D1-0-G1-D2,N/A,M2*-D1-0-G1-D2,95,1,HoN-v1,army-box-cw,CW,rifle-platoon,res/HoN-v1/army-box-cw/cw/rifle-platoon/recruitment-tile-suffolk-regiment_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/recruitment-tile-suffolk-regiment_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/officer_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/officer_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/leader-team_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/2-inch-mortar_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/2-inch-mortar_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/fire-team_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/fire-team_b.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/bren_a.png,res/HoN-v1/army-box-cw/cw/rifle-platoon/bren_b.png
HoN-v1-royal-winnipeg-rifles-cw-royal-winnipeg-rifles-woddsmen-option,,,,,,,,,,,,,gear,1,1,N/A,15,0,HoN-v1,royal-winnipeg-rifles,CW,royal-winnipeg-rifles,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/woddsmen-option.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/woddsmen-option.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/woddsmen-option.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/woddsmen-option.png,,,,,,,,
HoN-v1-royal-winnipeg-rifles-cw-royal-winnipeg-rifles-bren-platoon_a,,,,,,,,,,,,,ft-inf,2,2,N/A,65,0,HoN-v1,royal-winnipeg-rifles,CW,royal-winnipeg-rifles,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren-platoon_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren-platoon_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/fire-team_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/fire-team_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren_b.png,,,,
HoN-v1-royal-winnipeg-rifles-cw-royal-winnipeg-rifles-mechanized-bren_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,75,0,HoN-v1,royal-winnipeg-rifles,CW,royal-winnipeg-rifles,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/mechanized-bren_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/mechanized-bren_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/m-3a1-halftrack-02.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/m-3a1-halftrack-01_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren_b.png,,,,
HoN-v1-royal-winnipeg-rifles-cw-royal-winnipeg-rifles-mechanized-piat_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,70,0,HoN-v1,royal-winnipeg-rifles,CW,royal-winnipeg-rifles,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/mechanized-piat_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/mechanized-piat_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/m-3a1-halftrack-02.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/m-3a1-halftrack-01_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/piat_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/piat_b.png,,,,
HoN-v1-royal-winnipeg-rifles-cw-royal-winnipeg-rifles-recruitment-tile_a,,,,,,,,,,,,,rc-plat,M2*-D1-0-G1-D2,N/A,M2*-D1-0-G1-D2,95,2,HoN-v1,royal-winnipeg-rifles,CW,royal-winnipeg-rifles,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/recruitment-tile_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/recruitment-tile_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/officer_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/officer_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/leader-team_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/fire-team_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/fire-team_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/2-inch-mortar_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/2-inch-mortar_b.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren_a.png,res/HoN-v1/royal-winnipeg-rifles/cw/royal-winnipeg-rifles/bren_b.png
HoN-v1-army-box-cw-cw-tank-platoon-option-ace-driver,,,,,,,,,,,,,gear,1,1,N/A,5,0,HoN-v1,army-box-cw,CW,tank-platoon,res/HoN-v1/army-box-cw/cw/tank-platoon/option-ace-driver.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-ace-driver.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-ace-driver.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-ace-driver.png,,,,,,,,
HoN-v1-army-box-cw-cw-tank-platoon-option-apc-shells,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,army-box-cw,CW,tank-platoon,res/HoN-v1/army-box-cw/cw/tank-platoon/option-apc-shells.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-apc-shells.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-apc-shells.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-apc-shells.png,,,,,,,,
HoN-v1-army-box-cw-cw-tank-platoon-option-cromwell-mkvii_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,65,0,HoN-v1,army-box-cw,CW,tank-platoon,res/HoN-v1/army-box-cw/cw/tank-platoon/option-cromwell-mkvii_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-cromwell-mkvii_b.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkvii_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkvii_b.png,,,,,,,,
HoN-v1-army-box-cw-cw-tank-platoon-option-sherman-firefly_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,65,0,HoN-v1,army-box-cw,CW,tank-platoon,res/HoN-v1/army-box-cw/cw/tank-platoon/option-sherman-firefly_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-sherman-firefly_b.png,res/HoN-v1/army-box-cw/cw/tank-platoon/sherman-firefly_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/sherman-firefly_b.png,,,,,,,,
HoN-v1-army-box-cw-cw-tank-platoon-option-troop_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,130,0,HoN-v1,army-box-cw,CW,tank-platoon,res/HoN-v1/army-box-cw/cw/tank-platoon/option-troop_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/option-troop_b.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkvii_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkvii_b.png,res/HoN-v1/army-box-cw/cw/tank-platoon/sherman-firefly_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/sherman-firefly_b.png,,,,,,
HoN-v1-army-box-cw-cw-tank-platoon-recruitment-tile-4th-county-of-london-yeomanry_a,,,,,,,,,,,,,rc-plat,D1-D1-0-D2,N/A,D1-D1-0-D2,120,2,HoN-v1,army-box-cw,CW,tank-platoon,res/HoN-v1/army-box-cw/cw/tank-platoon/recruitment-tile-4th-county-of-london-yeomanry_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/recruitment-tile-4th-county-of-london-yeomanry_b.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkiv-cmd_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkiv-cmd_b.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkiv_a.png,res/HoN-v1/army-box-cw/cw/tank-platoon/cromwell-mkiv_b.png,,,,,,
HoN-v1-army-box-cw-cw-weapon-platoon-option-ammo-belt,,,,,,,,,,,,,gear,1,1,N/A,20,0,HoN-v1,army-box-cw,CW,weapon-platoon,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-ammo-belt.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-ammo-belt.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/ammo-belt.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/ammo-belt.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/ammo-belt.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/ammo-belt.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/ammo-belt.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/ammo-belt.png,,,,
HoN-v1-army-box-cw-cw-weapon-platoon-option-trigger-happy,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,army-box-cw,CW,weapon-platoon,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-trigger-happy.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-trigger-happy.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-trigger-happy.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-trigger-happy.png,,,,,,,,
HoN-v1-army-box-cw-cw-weapon-platoon-option-mg-platoon_a,,,,,,,,,,,,,ft-inf,2,2,N/A,70,0,HoN-v1,army-box-cw,CW,weapon-platoon,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-mg-platoon_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-mg-platoon_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/vickers_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/vickers_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/vickers_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/vickers_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_b.png,,,,
HoN-v1-army-box-cw-cw-weapon-platoon-option-mortar-platoon_a,,,,,,,,,,,,,ft-inf,2,2,N/A,65,0,HoN-v1,army-box-cw,CW,weapon-platoon,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-mortar-platoon_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-mortar-platoon_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/3-inch-mortar_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/3-inch-mortar_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/3-inch-mortar_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/3-inch-mortar_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_b.png,,,,
HoN-v1-army-box-cw-cw-weapon-platoon-option-mechanized_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,60,0,HoN-v1,army-box-cw,CW,weapon-platoon,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-mechanized_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/option-mechanized_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/universal-carrier_b.png,,,,,,
HoN-v1-army-box-cw-cw-weapon-platoon-recruitment-tile-regiment-de-la-chaudiere_a,,,,,,,,,,,,,rc-plat,M2*-D1-0-D1-D2,N/A,M2*-D1-0-D1-D2,55,1,HoN-v1,army-box-cw,CW,weapon-platoon,res/HoN-v1/army-box-cw/cw/weapon-platoon/recruitment-tile-regiment-de-la-chaudiere_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/recruitment-tile-regiment-de-la-chaudiere_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/officer_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/officer_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/3-inch-mortar_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/3-inch-mortar_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/vickers_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/vickers_b.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/bazooka_a.png,res/HoN-v1/army-box-cw/cw/weapon-platoon/bazooka_b.png,,
HoN-v1-pegasus-bridge-cw-p-generic-engineers-platoon-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/engineers-platoon-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/engineers-platoon-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/sergeant_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/sergeant_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/pathfinder.png,,res/HoN-v1/pegasus-bridge/cw-p/generic/engineers.png,,res/HoN-v1/pegasus-bridge/cw-p/generic/engineers.png,,,
HoN-v1-pegasus-bridge-cw-p-generic-pathfinder-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/pathfinder-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/pathfinder-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/pathfinder.png,,res/HoN-v1/pegasus-bridge/cw-p/generic/pathfinder.png,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-sharpshooters-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/sharpshooters-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/sharpshooters-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/sharpshooters.png,,,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-weapon-platoon-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/weapon-platoon-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/weapon-platoon-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/quarter-master_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/quarter-master_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/bren.png,,res/HoN-v1/pegasus-bridge/cw-p/generic/piat.png,,res/HoN-v1/pegasus-bridge/cw-p/generic/3-inch-mortar_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/3-inch-mortar_b.png,,
HoN-v1-pegasus-bridge-cw-p-generic-6-pounder-at-gun-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/6-pounder-at-gun-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/6-pounder-at-gun-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/6-pounder-at-gun.png,,,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-airborne-jeep-option_a,,,,,,,,,,,,,ft-vehicle,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/airborne-jeep-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/airborne-jeep-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/airborne-jeep_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/airborne-jeep_b.png,,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-staghound-option_a,,,,,,,,,,,,,ft-vehicle,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/staghound-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/staghound-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/t17-staghound_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/t17-staghound_b.png,,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-tetrarch-option_a,,,,,,,,,,,,,ft-vehicle,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/tetrarch-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/tetrarch-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/tetrarch_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/tetrarch_b.png,,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-recruitment-tile-john-hollington_a,,,,,,,,,,,,,rc-hero,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/recruitment-tile-john-hollington_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/recruitment-tile-john-hollington_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/grayburn.png,,,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-recruitment-tile-sutton_a,,,,,,,,,,,,,rc-hero,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/recruitment-tile-sutton_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/recruitment-tile-sutton_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/sutton_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/sutton_b.png,,,,,,,,
HoN-v1-pegasus-bridge-cw-p-generic-recruitment-tile-pathfinder_a,,,,,,,,,,,,,rc-plat,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,generic,res/HoN-v1/pegasus-bridge/cw-p/generic/recruitment-tile-pathfinder_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/recruitment-tile-pathfinder_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/officer_a.png,res/HoN-v1/pegasus-bridge/cw-p/generic/officer_b.png,res/HoN-v1/pegasus-bridge/cw-p/generic/signalers.png,,res/HoN-v1/pegasus-bridge/cw-p/generic/pathfinder.png,,res/HoN-v1/pegasus-bridge/cw-p/generic/pathfinder.png,,,
HoN-v1-pegasus-bridge-cw-p-paratroopers-oxfordshire-buckinghamshire-bren-platoon-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,paratroopers-oxfordshire-buckinghamshire,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-oxfordshire-buckinghamshire/bren-platoon-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-oxfordshire-buckinghamshire/bren-platoon-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/recon-team.png,,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/fire-team_a.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/fire-team_b.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/bren.png,,,,,
HoN-v1-pegasus-bridge-cw-p-paratroopers-oxfordshire-buckinghamshire-paratroopers-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,pegasus-bridge,CW-P,paratroopers-oxfordshire-buckinghamshire,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-oxfordshire-buckinghamshire/paratroopers-option_a.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-oxfordshire-buckinghamshire/paratroopers-option_b.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/recon-team.png,,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/fire-team_a.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/fire-team_b.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/fire-team_a.png,res/HoN-v1/pegasus-bridge/cw-p/paratroopers-somerset-light-infantry/fire-team_b.png,,,,
