id,_img_recruit,_img_recruit_back,_img_1,_img_1_back,_img_2,_img_2_back,_img_3,_img_3_back,_img_4,img_4_back,_img_5,_img_5_back,type,subtype,size,slots,source,box,faction,cost,platoon,orders,img_recruit,img_recruit_back,img_1,img_1_back,img_2,img_2_back,img_3,img_3_back,img_4,img_4_back.1,img_5,img_5_back,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
hon-v1-army-box-ge-ge-sturmpioniere-option-position,,,,,,,,,,,,,gear,1,1.0,,HoN-v1,army-box-ge,GE,10.0,sturmpioniere,0.0,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-position.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-position.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-position.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-position.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592588B6668592C16E537CAB1824667F0FB348382AE9CB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592588B6668592C16E537CAB1824667F0FB348382AE9CB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592588B6668592C16E537CAB1824667F0FB348382AE9CB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592588B6668592C16E537CAB1824667F0FB348382AE9CB.png"")",,,,,,,,
hon-v1-army-box-ge-ge-sturmpioniere-option-demolition-charge,,,,,,,,,,,,,gear,1,1.0,,HoN-v1,army-box-ge,GE,10.0,sturmpioniere,0.0,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-demolition-charge.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-demolition-charge.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-demolition-charge.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/option-demolition-charge.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345594953BAA13A404B6911B2823E2F8083BF1A9069A1FAEE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345594953BAA13A404B6911B2823E2F8083BF1A9069A1FAEE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345594953BAA13A404B6911B2823E2F8083BF1A9069A1FAEE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345594953BAA13A404B6911B2823E2F8083BF1A9069A1FAEE.png"")",,,,,,,,
hon-v1-army-box-ge-ge-panzer-gruppe-option-fuel,,,,,,,,,,,,,gear,1,1.0,,HoN-v1,army-box-ge,GE,5.0,panzer-gruppe,0.0,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-fuel.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345583230E7B286FC5807E7F66F4C6D3B44671D9CDA82801F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345583230E7B286FC5807E7F66F4C6D3B44671D9CDA82801F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345583230E7B286FC5807E7F66F4C6D3B44671D9CDA82801F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345583230E7B286FC5807E7F66F4C6D3B44671D9CDA82801F.png"")",,,,,,,,
hon-v1-army-box-ge-ge-panzer-gruppe-option-apc-shell,,,,,,,,,,,,,gear,1,1.0,,HoN-v1,army-box-ge,GE,10.0,panzer-gruppe,0.0,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-apc-shell.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455922414C0F8A98E7FADCEDFF02D2FD82B81FF9ABB2A233.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455922414C0F8A98E7FADCEDFF02D2FD82B81FF9ABB2A233.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455922414C0F8A98E7FADCEDFF02D2FD82B81FF9ABB2A233.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455922414C0F8A98E7FADCEDFF02D2FD82B81FF9ABB2A233.png"")",,,,,,,,
hon-v1-army-box-ge-ge-generic-option-sd-kfz-251-1,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,army-box-ge,GE,30.0,generic,0.0,res/HoN-v1/army-box-ge/ge/generic/option-sd-kfz-251-1.A.png,res/HoN-v1/army-box-ge/ge/generic/option-sd-kfz-251-1.B.png,res/HoN-v1/army-box-ge/ge/generic/sd-kfz-251-1.A.png,res/HoN-v1/army-box-ge/ge/generic/sd-kfz-251-1.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134559590375E9F35D3AB2F5891BB88F176F18EC70B98C2A25.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455959484D20B019CF94268711B4FEEDBE57FF56685FFC4C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345582927CAD83FAEE111040031FF27DCACE0CC0F33082895.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345582977E6E12E8F07CDA5587B62AAC5D531FDB7ABEF88F7.png"")",,,,,,,,
hon-v1-civilians-under-fire-ge-gestapo-option-opel-blitz,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,civilians-under-fire,GE,10.0,gestapo,0.0,res/HoN-v1/civilians-under-fire/ge/gestapo/option-opel-blitz.A.png,res/HoN-v1/civilians-under-fire/ge/gestapo/option-opel-blitz.B.png,res/HoN-v1/civilians-under-fire/ge/gestapo/opel-blitz.A.png,res/HoN-v1/civilians-under-fire/ge/gestapo/opel-blitz.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345573172A18737E3634CDEABB0AF9D96CBAA689FBA258737.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345573211A396326A73BCC5D7C220C485D206D1E5104E72BB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345573073CC8422901496950C3EB53D1D695BA9CA791D22AB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345573126D219CA72101531EB55EF8C70BDB1933578D7BD4E.png"")",,,,,,,,
hon-v1-ss-panzergrenadiere-ge-ss-panzergrenadiere-stummel-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,ss-panzergrenadiere,GE,25.0,ss-panzergrenadiere,0.0,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/stummel-option.A.png,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/stummel-option.B.png,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/sd-kfz-251-9-stummel.A.png,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/sd-kfz-251-9-stummel.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134557723769010EE5F18F875B6752ACF3950263A118D19BE9.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134557727538091DD89CEEDF041ED71B2FA542E7F5B109253C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345577140CDE4CF833CE3F3A7C531A55F788E15B983B537D1.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345577190F1D379824732998637E2FE60FF5B98DB4AF67FB5.png"")",,,,,,,,
18493020013455803952FBB636DB8C481E3C6FECD4C2D9461DA42D1898E,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-V1,all,GE,40.0,1generic,0.0,res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455803952FBB636DB8C481E3C6FECD4C2D9461DA42D1898E.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455804705458A667A73849366E73ED87729791539895DA1A.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455797219C8C90FBE5E6AB7AD743F87278BDA543D6554BEE.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455797790FF26B72A4EDBA4DBE8998885F04D1B9030C5EFC.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455803952FBB636DB8C481E3C6FECD4C2D9461DA42D1898E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455804705458A667A73849366E73ED87729791539895DA1A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455797219C8C90FBE5E6AB7AD743F87278BDA543D6554BEE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455797790FF26B72A4EDBA4DBE8998885F04D1B9030C5EFC.png"")",,,,,,,,
hon-v1-extra-units-us-_-ge-ge-generic-puma-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,extra-units-us-_-ge,GE,40.0,generic,0.0,res/HoN-v1/extra-units-us-_-ge/ge/generic/puma-option.A.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/puma-option.B.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/puma.A.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/puma.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345586779BB3A75A03031BECC08141CF48D0F19E2485D16E4.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455868284567A39DA1E9D1C8906D4C2E766E20BE55870FC8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587648625AB245DE14B61EFE501AFCD0A38FB5DB994B9D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558769729BF6B9149AEEF58C40EE66D13ACAD40DD6B9E1C.png"")",,,,,,,,
hon-v1-extra-units-us-_-ge-ge-generic-panzer-ii-luchs-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,extra-units-us-_-ge,GE,50.0,generic,0.0,res/HoN-v1/extra-units-us-_-ge/ge/generic/panzer-ii-luchs-option.A.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/panzer-ii-luchs-option.B.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/panzer-ii-luchs.A.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/panzer-ii-luchs.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455869751C893EFA0D2ED874DDED0BB8CEA157AAD1DDCD9E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558701600A4DE6C401703C062E780DF82FE70DCEA4789F6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345582473D45F7169482B19D051D048CC4B7A1E64F58FB636.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345582523D82A0961D59298B760A7759F2C2344D7BD536233.png"")",,,,,,,,
hon-v1-hon-core-ge-generic-puma_option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,hon-core,GE,40.0,generic,0.0,res/HoN-v1/hon-core/ge/generic/Puma_Option.A.png,res/HoN-v1/hon-core/ge/generic/Puma_Option.B.png,res/HoN-v1/hon-core/ge/generic/Puma.A.png,res/HoN-v1/hon-core/ge/generic/Puma.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587060F8DF3663BF3627A270CFFE70E300633245BE02EE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587104959F91721B341B48A89946415040B727354430B5.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455900054F652BB9ECC69F79972646F3CEE10C341C579642.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455900619732EC72E2F23D19D16E14BAE57E1A8B0104C7DE.png"")",,,,,,,,
1849302001345587180A1D20B7FD6C6F198A9C135F8D18063F1C2C9AC60,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-V1,all,GE,80.0,1generic,0.0,res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587180A1D20B7FD6C6F198A9C135F8D18063F1C2C9AC60.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587222AFC7AE4C93D1336534D48CA7FCE9CEC5C1176E48.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455881681D0AC3C64C0D0B716B566B2E12E549C911B016E5.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558822764D94789EA0EAEEC5C39537DFE8B4D9ADCED9BBA.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592436E0324DA0AE26D257BBDD019FF75A9BE46663D18F.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592518F1BF71BBBA0D0988206068A399368592B3892143.png,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587180A1D20B7FD6C6F198A9C135F8D18063F1C2C9AC60.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587222AFC7AE4C93D1336534D48CA7FCE9CEC5C1176E48.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455881681D0AC3C64C0D0B716B566B2E12E549C911B016E5.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558822764D94789EA0EAEEC5C39537DFE8B4D9ADCED9BBA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592436E0324DA0AE26D257BBDD019FF75A9BE46663D18F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345592518F1BF71BBBA0D0988206068A399368592B3892143.png"")",,,,,,
hon-v1-hon-core-ge-generic-panzer_luchs_option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,hon-core,GE,50.0,generic,0.0,res/HoN-v1/hon-core/ge/generic/Panzer_Luchs_Option.A.png,res/HoN-v1/hon-core/ge/generic/Panzer_Luchs_Option.B.png,res/HoN-v1/hon-core/ge/generic/Panzer_Luchs.A.png,res/HoN-v1/hon-core/ge/generic/Panzer_Luchs.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558897815F36A92AA9E559AF2774957CF614F29447D2B16.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455890351CC0E577D6B08CDB5874A17DC1936865ADD5CD11.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455854159DF1318276C7005AD8D2E688AD0C51E3F113EC09.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345585515C7DFFC228DA6422C828BD32571589EE27DF9083C.png"")",,,,,,,,
hon-v1-carentan-ge-options-sd-kfz-10-5-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,carentan,GE,30.0,options,0.0,res/HoN-v1/carentan/ge/options/sd-kfz-10-5-option.A.png,res/HoN-v1/carentan/ge/options/sd-kfz-10-5-option.B.png,res/HoN-v1/carentan/ge/options/sd-kfz-10-5.A.png,res/HoN-v1/carentan/ge/options/sd-kfz-10-5.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455904822B96E1B3A0C3ADF4534C391E947DD8E38F882453.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455905437EC06966F7C6AC5CD3DBF1F0E0920AA57F5D24D9.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345595784D69A6B9FB18203DDB70CCD1FAEDDC73FC45FCA9B.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345595844816CD66078F537BC1F7715AE6E5C009708651544.png"")",,,,,,,,
hon-v1-hon-core-ge-generic-zundapp_option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,hon-core,GE,25.0,generic,0.0,res/HoN-v1/hon-core/ge/generic/Zundapp_Option.A.png,res/HoN-v1/hon-core/ge/generic/Zundapp_Option.B.png,res/HoN-v1/hon-core/ge/generic/Zundapp.A.png,res/HoN-v1/hon-core/ge/generic/Helmut.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345591416BAA4F2AC15C3FC9847A7A663A56CB325C44D5E6B.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345591455A02B519164E086EF91A571F5822097EE5F658DB5.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587458B7BD6569FE5A0162BE67750A4CD5CEBAE4F941A3.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345596606299A52AB5D1B2AE454CD479A5E94ABB0EBCAAF5F.png"")",,,,,,,,
hon-v1-hon-core-ge-generic-panzer_iv_option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,hon-core,GE,65.0,generic,0.0,res/HoN-v1/hon-core/ge/generic/Panzer_IV_Option.A.png,res/HoN-v1/hon-core/ge/generic/Panzer_IV_Option.B.png,res/HoN-v1/hon-core/ge/generic/Panzer_IV.A.png,res/HoN-v1/hon-core/ge/generic/Panzer_IV.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345591494B71C5C0245ECCBFC7A7D29A0F1E292741D890B97.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345591542B5547887A4ACEB2F30621FA3723ED00FB96423FD.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558985975A146969C1137844C2C7617824A9D4F95887AAB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345589950826EF473F4149DC455FFA24848FC04FBD5F8FF03.png"")",,,,,,,,
hon-v1-extra-units-us-_-ge-ge-generic-flammpanzerwagen-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,extra-units-us-_-ge,GE,40.0,generic,0.0,res/HoN-v1/extra-units-us-_-ge/ge/generic/flammpanzerwagen-option.A.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/flammpanzerwagen-option.B.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/flammpanzerwagen.A.png,res/HoN-v1/extra-units-us-_-ge/ge/generic/flammpanzerwagen.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345593981FAF49429A62B416715C68D7D299F2C9BA2EA590C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345594027C2E83F06994E2713992B33D915D8BD99513917F5.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345584293B3C75A1FD6DC65C9B943AD77AA9451AB57D31B0C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455843449AD8C4EEED72BD9351E6394DC8D531D4D8640A97.png"")",,,,,,,,
hon-v1-wittmanns-tigers-ge-wittmanns-tigers-tiger-i-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,wittmanns-tigers,GE,90.0,wittmanns-tigers,0.0,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/tiger-i-option.A.png,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/tiger-i-option.B.png,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/tiger-i.A.png,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/tiger-i.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345575027B913915A6DFC8D7C75DB37D3426CCDC43326CDD8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455750791D9B7B88E1206FC3884DBD59BD61FD8FDBF58725.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455751355D811DFDA049C7E8E774342B154F14D4C933F295.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345575206E7F317CCDA685D1CF930A6F195EB96F4ECABEA37.png"")",,,,,,,,
hon-v1-army-box-ge-ge-panzer-gruppe-option-panther-a,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,army-box-ge,GE,80.0,panzer-gruppe,0.0,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-panther-a.A.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-panther-a.B.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panther-ausf-a.A.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panther-ausf-a.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587759C45AFF77ED39ED90BC8C3A7E497D4062890FD9F3.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345587799F648905078F21D6B0531F0FDC03825EAF4C1B98B.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345578796C2E81F5DBAF013753B0DFC8A23D00BB4D55C221D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455790309DAF991C18611D8863640F7116CC65D91C6895E6.png"")",,,,,,,,
